player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Gordon Hayward,haywago01,2020,2839,1335,1.33408675,-1.745542765,-0.411456014,2.225698046,1.680830166,3.906528212,1.564717459,-1.141941632,0.422775827,2.168411606,2.168411606,0,1.724212252,-1.257729337,0.466482915,0.34853094
Buddy Hield,hieldbu01,2020,3914,1872,1.590005877,-1.778461165,-0.188455289,1.699958614,-3.482385161,-1.782426547,1.7217034,-2.233023777,-0.511320377,2.151120299,2.151120299,0,2.482909554,-1.302357857,1.180551697,0.619073603
Kent Bazemore,bazemke01,2020,3030,1417,-2.423576598,2.537109291,0.113532693,-3.791605193,4.004368392,0.212763199,-2.868391822,3.043662788,0.175270966,2.126772047,2.126772047,0,-1.984919718,2.690823743,0.705904025,0.800215557
Elfrid Payton,paytoel01,2020,2072,988,-0.434888768,1.591851114,1.156962346,2.590203677,-0.801860182,1.788343495,0.23873851,1.228468545,1.467207055,2.119262039,2.119262039,0,-0.623719994,1.548041781,0.924321787,-0.313860836
Isaac Bonga,bongais01,2020,1971,909,-0.345518611,0.908677349,0.563158738,-0.01865897,5.83607313,5.81741416,-0.320737942,2.100112824,1.779374882,2.105123619,2.105123619,0,-0.72883412,1.636190848,0.907356728,0.219956801
Dejounte Murray,murrade01,2020,2699,1284,-0.187942175,0.775858094,0.587915919,0.364336855,-0.925094892,-0.560758036,-0.105034648,0.510893913,0.405859264,2.064603591,2.064603591,0,0.134603842,1.815194875,1.949798717,-0.137714486
Michael Carter-Williams,cartemi01,2020,1254,609,0.377935888,4.112700499,4.490636387,-0.264308264,0.431213041,0.166904776,0.312410024,3.580993619,3.893403643,2.064056928,2.064056928,0,0.038336921,4.019941069,4.05827799,-0.006277944
Dwight Howard,howardw01,2020,2267,1098,0.003257629,0.605119971,0.6083776,3.418434229,-0.801174057,2.617260172,0.679897687,0.260739102,0.940636789,2.055684569,2.055684569,0,0.229473061,1.502914857,1.732387919,-0.58290847
Norman Powell,powelno01,2020,2308,1072,0.742206026,0.32513495,1.067340976,-0.533161771,1.236710795,0.703549024,0.488775667,0.494433342,0.983209009,2.052538027,2.052538027,0,0.700928648,0.643205815,1.344134463,0.535701499
Joe Harris,harrijo01,2020,3669,1723,0.045757455,-1.231826522,-1.186069066,2.584234965,0.220779425,2.80501439,0.594167366,-1.019605832,-0.425438466,2.04756528,2.04756528,0,0.712260726,-0.957419012,-0.245158286,0.204880889
Kentavious Caldwell-Pope,caldwke01,2020,3039,1425,0.164579706,-0.055489411,0.109090295,1.991616569,-2.156880347,-0.165263777,0.523860923,-0.547686485,-0.023825562,1.984307922,1.984307922,0,0.256947719,-0.027523733,0.229423986,0.117590196
Derrick Rose,rosede01,2020,2671,1258,2.651104585,-2.151917603,0.499186983,1.451198007,-2.14394596,-0.692747952,2.578709798,-2.256817048,0.32189275,1.980127138,1.980127138,0,1.846566797,-3.399758102,-1.553191305,0.439427919
Deandre Ayton,aytonde01,2020,1825,853,-1.096652543,2.712552403,1.615899861,0.731355688,1.15779312,1.889148808,-0.772617589,2.570678488,1.798060899,1.976244419,1.976244419,0,-0.699412186,2.721182221,2.021770035,-0.158521958
Ersan Ilyasova,ilyaser01,2020,1881,839,0.684950824,1.650329835,2.335280658,1.828538818,-2.11635791,-0.287819092,0.923189179,0.863862278,1.787051457,1.94853231,1.94853231,0,0.319314273,0.092154898,0.411469171,0.336948399
De'Aaron Fox,foxde01,2020,2619,1234,1.72905759,-1.072369948,0.656687641,2.106710038,-3.509990183,-1.403280145,1.924120463,-1.635025509,0.289094954,1.937544104,1.937544104,0,1.98479834,-0.697542635,1.287255705,1.28920028
Furkan Korkmaz,korkmfu01,2020,2608,1225,0.15905739,0.47045486,0.62951225,-0.137235659,-0.895461776,-1.032697435,0.113059818,0.169601131,0.282660949,1.893710438,1.893710438,0,0.622499999,0.025169543,0.647669541,-0.090862431
Russell Westbrook,westbru01,2020,3779,1690,0.840213844,-1.488494789,-0.648280945,-2.757145896,2.532580358,-0.224565538,0.115682421,-0.746494888,-0.630812467,1.885893387,1.885893387,0,1.147714969,-0.390056734,0.757658235,3.275742333
Willie Cauley-Stein,caulewi01,2020,2200,1051,-4.223935925,4.859116453,0.635180528,-2.036819342,2.692547398,0.655728056,-3.997915067,4.798507487,0.800592419,1.88464013,1.88464013,0,-4.360936833,4.436741413,0.07580458,-0.873582252
Kyrie Irving,irvinky01,2020,1430,658,6.540062483,-2.945783799,3.594278684,2.215079018,-4.399051634,-2.183972616,6.100517231,-3.442320367,2.658196864,1.836353983,1.836353983,0,6.05250378,-1.876944585,4.175559195,1.166923201
DeAndre Jordan,jordade01,2020,2226,1037,-0.77325145,2.317782021,1.544530571,-5.016639091,2.093601221,-2.923037871,-1.704706636,2.384154864,0.679448228,1.824101166,1.824101166,0,-1.935403809,0.87863159,-1.056772219,0.543211972
Bogdan Bogdanovic,bogdabo01,2020,2664,1303,0.887964845,-0.532208228,0.355756617,-2.101071415,0.58920497,-1.511866445,0.329778089,-0.322667414,0.007110674,1.817367459,1.817367459,0,0.765192554,0.124021673,0.889214226,-0.864931279
Langston Galloway,gallola01,2020,3258,1553,1.124813464,-1.297866804,-0.17305334,0.501523449,-2.353050876,-1.851527427,1.090531549,-1.57252626,-0.481994711,1.795250323,1.795250323,0,0.577640736,-1.881051065,-1.303410329,-0.101223112
Lonzo Ball,balllo01,2020,3489,1601,-0.888783463,0.161415285,-0.727368178,0.097884111,0.057070283,0.154954393,-0.760855851,0.170011055,-0.590844796,1.780579821,1.780579821,0,0.77019292,0.48892074,1.259113659,0.978907199
Alec Burks,burksal01,2020,3133,1472,1.57610214,-1.445537423,0.130564717,-3.194618583,0.19539208,-2.999226503,0.789034635,-1.174644441,-0.385609805,1.773368223,1.773368223,0,-0.227338375,-0.800563553,-1.027901928,-0.122845247
LaMarcus Aldridge,aldrila01,2020,3570,1717,-0.538372171,0.510553738,-0.027818433,-0.910743113,-2.40416213,-3.314905243,-0.686164007,-0.021944375,-0.708108382,1.764127594,1.764127594,0,-0.61952388,0.445480473,-0.174043407,-1.403390626
Dwight Powell,poweldw01,2020,2197,1061,-0.93874179,0.73029453,-0.208447259,2.968140294,0.489076808,3.457217102,-0.21267825,0.739229608,0.526551358,1.762566024,1.762566024,0,0.651739469,0.789158213,1.440897681,-0.638922587
Julius Randle,randlju01,2020,3739,1798,-1.558162247,-0.325569195,-1.883731442,0.584137622,2.44878462,3.032922241,-1.115833271,0.264438367,-0.851394904,1.740671875,1.740671875,0,-1.169447063,-0.068614154,-1.238061217,-0.05823198
Monte Morris,morrimo01,2020,2576,1240,1.454196206,-1.411730436,0.042465769,0.523603633,-0.501852631,0.021751002,1.327586821,-1.310162996,0.017423825,1.728399646,1.728399646,0,0.683531666,-1.273546867,-0.590015202,-1.306050055
Cody Martin,martico01,2020,1384,663,-2.573770413,4.669580179,2.095809766,-1.240265702,3.2456308,2.005365098,-2.41261353,4.74732677,2.334713241,1.724238497,1.724238497,0,-2.403418056,3.71288167,1.309463615,0.253377651
Damion Lee,leeda03,2020,2554,1184,-0.944600679,0.387011509,-0.55758917,0.172854674,1.779212664,1.952067337,-0.693428576,0.728449819,0.035021243,1.695899888,1.695899888,0,-1.42358133,1.253652005,-0.169929326,0.82095955
Draymond Green,greendr01,2020,2598,1212,-2.510320577,1.810716651,-0.699603925,-0.468837955,2.603426635,2.13458868,-2.191088884,2.142696804,-0.04839208,1.690379871,1.690379871,0,-2.375396446,2.265817436,-0.109579011,1.210037257
Gary Harris,harriga01,2020,3193,1568,-2.800042576,1.885959741,-0.914082835,-2.431225604,2.923668299,0.492442695,-2.910263334,2.211756923,-0.698506411,1.638623381,1.638623381,0,-2.786991275,2.048797086,-0.73819419,-0.159091894
John Henson,hensojo01,2020,1079,511,-1.199505561,4.049033947,2.849528386,-0.51217003,3.935902266,3.423732237,-1.080420776,4.434874857,3.354454081,1.589890017,1.589890017,0,-0.595649128,2.819262518,2.223613391,0.479378939
Andre Drummond,drumman01,2020,3651,1775,-2.889372221,1.945333344,-0.944038877,-0.875587037,-0.62438365,-1.499970687,-2.626391265,1.596898508,-1.029492757,1.574448713,1.574448713,0,-1.882143629,2.335246527,0.453102898,0.517946428
D'Angelo Russell,russeda01,2020,2580,1193,4.36283388,-3.916006855,0.446827025,0.308422386,-4.08540251,-3.776980124,3.962367073,-4.180020278,-0.217653205,1.559151647,1.559151647,0,3.671709459,-3.61375888,0.057950579,1.651593066
Ryan Arcidiacono,arcidry01,2020,1861,866,-0.884023655,1.875776782,0.991753127,-3.470275623,2.321456265,-1.148819358,-1.425679494,2.093898424,0.668218929,1.513739004,1.513739004,0,-2.273969824,1.330842407,-0.943127417,0.233565255
Seth Curry,curryse01,2020,2725,1294,2.767825546,-2.564015343,0.203810203,-1.266033115,-1.369928916,-2.63596203,2.015488801,-2.478428603,-0.462939802,1.501282728,1.501282728,0,2.041258214,-2.505935335,-0.464677121,-0.583425579
JJ Redick,redicjj01,2020,3139,1421,2.479543456,-2.96163821,-0.482094754,1.247929587,-2.61475526,-1.366825673,2.353780036,-3.062053763,-0.708273727,1.4968183,1.4968183,0,2.767187493,-3.014262856,-0.247075363,1.143032575
Goran Dragic,dragigo01,2020,2733,1304,2.351637899,-2.415321599,-0.0636837,0.046797651,-2.047629736,-2.000832085,1.971346696,-2.482145151,-0.510798455,1.495760568,1.495760568,0,1.842362547,-3.455561972,-1.613199425,0.412271262
Lou Williams,willilo02,2020,3536,1614,2.806914814,-2.828413434,-0.02149862,-1.64948406,-2.641687735,-4.291171795,2.012831369,-2.982913608,-0.970082239,1.490594346,1.490594346,0,1.997024649,-3.183341019,-1.18631637,1.73367796
Ja Morant,moranja01,2020,3291,1522,0.680454966,-2.088704213,-1.408249246,-0.719442582,2.397451946,1.678009364,0.428949832,-1.270562263,-0.841612431,1.481566711,1.481566711,0,-0.421164536,-1.470461423,-1.891625959,-0.023608255
Tristan Thompson,thomptr01,2020,3336,1612,-1.770365625,1.427452282,-0.342913343,-2.435341095,-1.667273073,-4.102614167,-1.973637593,1.001584905,-0.972052687,1.442766193,1.442766193,0,-1.577699628,0.177805848,-1.39989378,-1.360500287
Trevor Ariza,arizatr01,2020,2619,1246,-1.652004765,1.098031056,-0.553973709,-2.148804498,1.993318366,-0.155486132,-1.844140071,1.373668277,-0.470471794,1.441831935,1.441831935,0,-1.821354949,1.388732859,-0.43262209,-0.008418093
Kevin Love,loveke01,2020,3133,1499,0.841073771,-1.165244744,-0.324170973,0.16055187,-3.831677224,-3.671125354,0.79668515,-1.709525004,-0.912839854,1.421113234,1.421113234,0,1.651116725,-1.928688637,-0.277571912,1.16740324
Shabazz Napier,napiesh01,2020,2198,1005,0.965373172,-1.016468138,-0.051094966,-2.166499515,2.110835929,-0.055663586,0.394231237,-0.401061404,-0.006830167,1.412161379,1.412161379,0,0.901623019,-0.324040707,0.577582313,0.674769929
Terrence Ross,rosste01,2020,3056,1474,0.720213331,-1.181879149,-0.461665817,-4.530515635,2.081862831,-2.448652804,-0.271085386,-0.615303246,-0.886388632,1.39614312,1.39614312,0,0.437291667,-0.317250624,0.120041043,-0.390130966
Luguentz Dort,dortlu01,2020,1005,487,-2.653525314,5.379120639,2.725595325,1.334303336,1.292045746,2.626349082,-1.998862685,4.845013359,2.846150674,1.388942113,1.388942113,0,-3.044701319,5.458701949,2.41400063,-0.111483794
Svi Mykhailiuk,mykhasv01,2020,2301,1098,0.363915847,-1.542456467,-1.17854062,1.634466291,1.419514777,3.053981067,0.671721149,-1.003843368,-0.332122219,1.358218858,1.358218858,0,0.489521592,-1.930915268,-1.441393677,0.280644294
Mo Bamba,bambamo01,2020,1596,772,-2.069408719,2.208100701,0.138691982,-0.279218645,2.918327549,2.639108904,-1.786087273,2.501220839,0.715133566,1.357435856,1.357435856,0,-1.694732641,2.254665747,0.559933106,-0.55271425
Doug McDermott,mcderdo01,2020,2507,1183,0.789431896,-2.412514487,-1.623082591,3.693786952,0.451109274,4.144896226,1.438760971,-1.973388381,-0.534627411,1.337638646,1.337638646,0,1.544899663,-2.69466488,-1.149765217,0.039211897
Ben McLemore,mclembe01,2020,2918,1338,1.187594487,-3.214827928,-2.027233441,6.905130991,-2.175139434,4.729991557,2.388590452,-3.206021586,-0.817431134,1.31967197,1.31967197,0,2.200230475,-2.838667125,-0.63843665,0.031598993
Nicolas Batum,batumni01,2020,1028,505,-1.352397255,3.340883629,1.988486374,3.425029663,-0.295723209,3.129306455,-0.438155344,2.829604516,2.391449172,1.318008528,1.318008528,0,-0.858411419,2.01848428,1.16007286,-0.51548514
Tyus Jones,jonesty01,2020,2382,1071,1.347792076,-1.247059255,0.100732821,0.101235531,-2.311856629,-2.210621098,1.195726352,-1.532307784,-0.336581432,1.314033959,1.314033959,0,0.179966288,-1.923894463,-1.743928175,-0.364994686
Cory Joseph,josepco01,2020,2875,1392,-1.706271297,0.515223218,-1.191048079,-1.666709392,2.174940772,0.50823138,-1.780388037,0.903714438,-0.8766736,1.307384749,1.307384749,0,-1.923488792,0.998371575,-0.925117216,-1.768054107
Kyle Anderson,anderky01,2020,2047,934,-0.750464918,1.721452803,0.970987885,-6.497274011,2.260049013,-4.237224998,-1.965574367,1.954019608,-0.011554759,1.305741195,1.305741195,0,-2.57696784,1.283126116,-1.293841724,0.062460674
Gary Trent Jr.,trentga02,2020,1844,867,0.581740559,0.511506987,1.093247546,-1.113501216,-2.56048095,-3.673982167,0.25353481,-0.05733989,0.19619492,1.294605792,1.294605792,0,-0.181207874,-0.658254892,-0.839462766,-0.67535947
Moritz Wagner,wagnemo01,2020,1322,586,-0.868657283,2.476845211,1.608187929,-0.613017636,0.583864205,-0.029153432,-0.88416918,2.347165902,1.462996722,1.277452559,1.277452559,0,-0.239800198,1.870335294,1.630535096,1.447299248
Troy Brown Jr.,browntr01,2020,2961,1354,-0.570871479,-0.103582377,-0.674453856,-1.584475437,-0.402216882,-1.986692319,-0.832060614,-0.086512308,-0.918572922,1.266087477,1.266087477,0,-0.434062893,-0.365524703,-0.799587595,0.074041705
Jae Crowder,crowdja01,2020,3253,1501,0.061710361,-0.557995045,-0.496284684,-1.0677569,-2.553028379,-3.620785279,-0.15307887,-0.998957677,-1.152036546,1.234908645,1.234908645,0,-0.270287313,-0.469933867,-0.74022118,0.449393951
Jordan McLaughlin,mclaujo01,2020,933,423,2.732296594,1.271370158,4.003666752,-1.772616448,-0.606738524,-2.379354973,1.974146601,0.975933628,2.950080229,1.222868383,1.222868383,0,1.159338589,0.887810365,2.047148953,-0.604974202
Kenrich Williams,willike04,2020,1681,779,-1.888078276,2.4715382,0.583459924,-3.079578346,1.615493338,-1.464085008,-2.276472949,2.47886382,0.202390871,1.167368194,1.167368194,0,-2.204586363,2.422160238,0.217573875,-0.525947566
David Nwaba,nwabada01,2020,585,268,-0.543086272,5.728376186,5.185289914,-2.835647002,8.807172641,5.971525639,-1.047056012,6.699967695,5.652911683,1.153674961,1.153674961,0,-1.665350648,4.426421859,2.761071211,0.418776638
Kyle Korver,korveky01,2020,1759,782,0.675412348,-0.078904565,0.596507783,0.723038997,-1.937974511,-1.214935514,0.682888209,-0.571905725,0.110982483,1.150453729,1.150453729,0,0.503729305,-1.03857593,-0.534846625,0.803717406
Denzel Valentine,valende01,2020,770,366,0.701237535,2.761982798,3.463220332,-2.345494576,3.999843626,1.654349049,0.16770937,3.179208448,3.346917818,1.143284744,1.143284744,0,0.111566917,2.015107885,2.126674802,0.429184777
Shaquille Harrison,harrish01,2020,694,327,0.773373296,1.851818774,2.62519207,0.623246024,7.475020736,8.09826676,0.857755761,3.14421803,4.001973792,1.126250449,1.126250449,0,-1.18116768,2.232078026,1.050910347,-0.019732385
Raul Neto,netora01,2020,1081,515,-1.39224349,3.61541173,2.22316824,-4.615398045,3.063768281,-1.551629765,-2.14656467,3.660743532,1.514178862,1.115083154,1.115083154,0,-1.711161109,3.001364711,1.290203602,-0.486648411
J.J. Barea,bareajo01,2020,629,304,3.870674239,0.891735054,4.762409293,2.851281554,-0.895397205,1.955884348,3.762345211,0.571745429,4.33409064,1.099689782,1.099689782,0,4.065313138,-1.694919093,2.370394046,0.087465641
Patrick Patterson,pattepa01,2020,1273,585,0.147622314,0.406524701,0.554147015,-0.102011008,2.522549717,2.420538709,0.065094467,0.832146252,0.897240719,1.090625552,1.090625552,0,-0.277261195,-0.469479529,-0.746740724,0.191682021
E'Twaun Moore,mooreet01,2020,1862,865,0.095159371,-0.859313977,-0.764154607,1.880196831,-0.130588951,1.74960788,0.450421664,-0.749045178,-0.298623514,1.075644986,1.075644986,0,0.635367362,-0.722966406,-0.087599044,-0.585243878
Zion Williamson,willizi01,2020,824,370,1.931691249,-0.43914274,1.492548509,3.3369947,4.051048389,7.388043089,2.323337304,0.484006417,2.807343721,1.065695221,1.065695221,0,2.304405231,-0.339855142,1.964550089,1.616170818
Marquese Chriss,chrisma01,2020,2154,1003,-2.155311376,2.016839527,-0.138471849,-1.267166557,-2.281632901,-3.548799458,-2.017293678,1.326650778,-0.6906429,1.056695739,1.056695739,0,-2.673657006,0.988054331,-1.685602674,0.276942495
Rodney Hood,hoodro01,2020,1332,619,0.393631854,-0.343150396,0.050481458,0.859206612,1.500493929,2.359700541,0.503403175,0.05220165,0.555604825,1.042868684,1.042868684,0,0.404428081,-0.202315699,0.202112382,-0.106258913
Myles Turner,turnemy01,2020,2847,1394,-2.136643577,0.793573285,-1.343070292,-2.254179747,1.773866603,-0.480313144,-2.293076317,1.015676022,-1.277400295,1.042483429,1.042483429,0,-1.569954925,1.447560804,-0.12239412,-0.473301538
Michael Porter Jr.,portemi01,2020,1265,596,1.471743164,-0.373474039,1.098269125,2.486007097,-3.558668578,-1.072661481,1.736380943,-1.093975645,0.642405298,1.03797488,1.03797488,0,2.01756593,-0.976392428,1.041173502,0.634665029
Grant Williams,willigr01,2020,1820,850,-3.59812914,2.209355542,-1.388773597,-0.531062455,5.118665499,4.587603044,-3.235082743,2.863097042,-0.371985701,1.033810851,1.033810851,0,-3.536555547,1.998635484,-1.537920063,0.251105566
John Collins,collijo01,2020,2334,1074,0.411228638,-1.387688504,-0.976459866,-1.878966896,1.022002996,-0.8569639,0.031816019,-0.911657542,-0.879841523,1.025726879,1.025726879,0,1.166693745,-0.592955715,0.57373803,0.096061949
Tony Bradley,bradlto01,2020,953,438,0.807629557,2.121511792,2.92914135,-0.281495122,-2.481274909,-2.762770031,0.624903156,1.217025363,1.841928519,1.022578037,1.022578037,0,-0.138358891,1.648137628,1.509778737,-0.354981115
Landry Shamet,shamela01,2020,2514,1169,0.631628406,-1.516299281,-0.884670875,1.29299364,-2.313190252,-1.020196612,0.779309654,-1.821349107,-1.042039453,1.017072095,1.017072095,0,0.232647535,-0.53483454,-0.302187004,-0.159920526
T.J. McConnell,mccontj01,2020,2249,1061,0.493674575,-1.576478787,-1.082804212,2.195317964,-1.824484941,0.370833023,0.879136093,-1.733776302,-0.854640209,1.016122027,1.016122027,0,-0.177344421,-2.048414587,-2.225759008,-0.982602489
Mason Plumlee,plumlma01,2020,1677,797,-0.312435996,0.070994882,-0.241441114,-0.387049913,0.444404387,0.057354474,-0.376450847,0.097950069,-0.278500778,1.015971826,1.015971826,0,-0.426067466,0.398893396,-0.027174071,1.115798495
Luke Kennard,kennalu01,2020,1894,922,2.430434611,-3.172759417,-0.742324806,1.327656662,-1.398442185,-0.070785523,2.370440904,-2.98446625,-0.614025346,0.99933633,0.99933633,0,1.799746504,-3.299178812,-1.499432308,-0.552101068
Serge Ibaka,ibakase01,2020,2710,1275,-2.260761095,1.593209527,-0.667551568,-1.7648871,-0.763041279,-2.527928379,-2.332521203,1.110389091,-1.222132112,0.996508364,0.996508364,0,-1.58631017,0.954303902,-0.632006268,0.269307892
Ian Mahinmi,mahinia01,2020,1647,774,-2.947234373,2.810305105,-0.136929268,-1.494318729,0.451546861,-1.042771868,-2.848109836,2.603980487,-0.244129349,0.988835385,0.988835385,0,-2.319775793,2.038463708,-0.281312085,-0.074246815
Taurean Prince,princta02,2020,3511,1653,-2.638679352,0.444780712,-2.19389864,2.764086766,-1.416620839,1.347465927,-1.650170121,0.064382961,-1.585787161,0.986905833,0.986905833,0,-0.977161839,0.100063745,-0.877098094,0.525392091
Garrett Temple,templga01,2020,3078,1439,-0.759130385,-0.282771226,-1.041901611,-4.586076061,2.124995607,-2.461080454,-1.595031279,0.181669393,-1.413361886,0.981405365,0.981405365,0,-1.511735615,0.095823637,-1.415911978,0.0078347
Dario Saric,saricda01,2020,2634,1229,-1.033702353,0.343262321,-0.690440032,-0.566429823,-2.614899944,-3.181329767,-1.007425218,-0.243453019,-1.250878237,0.942709391,0.942709391,0,-1.406813809,0.128441889,-1.27837192,0.293833987
Matthew Dellavedova,dellama01,2020,1236,584,-2.361182251,1.462015176,-0.899167075,-3.233320798,8.020975758,4.78765496,-2.638902559,2.998634027,0.359731468,0.928493033,0.928493033,0,-2.366678816,0.850863883,-1.515814933,0.212293963
Malik Beasley,beaslma01,2020,2024,949,-0.917896494,-0.138927608,-1.056824102,1.754561474,-1.423804034,0.33075744,-0.427136626,-0.415677828,-0.842814454,0.925740732,0.925740732,0,1.96869E-05,-0.597253193,-0.597233506,0.285021449
Jaren Jackson Jr.,jacksja02,2020,3287,1512,-0.797583128,0.19155976,-0.606023368,-1.733600332,-3.44071833,-5.174318662,-1.037342855,-0.544745881,-1.582088735,0.911223344,0.911223344,0,-1.205895867,0.126170496,-1.079725371,1.163401523
Markelle Fultz,fultzma01,2020,3285,1582,-1.791499585,-0.825780813,-2.617280399,3.966394983,-1.317166336,2.649228647,-0.648099354,-1.007750156,-1.65584951,0.879174849,0.879174849,0,-0.725387115,0.170348577,-0.555038539,-0.456917687
Kelly Olynyk,olynyke01,2020,2089,986,9.40415E-05,-0.685362543,-0.685268501,-0.441622683,-1.482575444,-1.924198127,-0.131643636,-0.923991133,-1.055634769,0.860041977,0.860041977,0,-0.111319344,-1.048193839,-1.159513184,0.919481351
Jevon Carter,carteje01,2020,1317,615,0.015587213,0.296527619,0.312114833,-3.140375299,1.572007289,-1.56836801,-0.654268216,0.592825543,-0.061442673,0.836003453,0.836003453,0,-0.654694295,0.814004498,0.159310203,-0.918619225
Mike Muscala,muscami01,2020,1017,468,-1.03552603,2.217511291,1.181985261,-3.311866939,1.914332466,-1.397534473,-1.585426612,2.302811517,0.717384905,0.827421128,0.827421128,0,-1.0348101,1.327266615,0.292456516,-0.061492704
Alex Len,lenal01,2020,1696,776,-1.967204137,1.87736807,-0.089836066,-4.011598159,0.755781501,-3.255816658,-2.474908818,1.815041657,-0.659867161,0.824141894,0.824141894,0,-1.813080757,1.030269257,-0.7828115,-0.284194494
Cedi Osman,osmande01,2020,3457,1652,-0.675173732,-0.563335322,-1.238509054,-0.878173162,-3.099701518,-3.97787468,-0.712125205,-1.065792587,-1.777917792,0.81918587,0.81918587,0,-0.918814354,-1.131797116,-2.05061147,-0.016692392
Meyers Leonard,leoname01,2020,2012,987,-1.937819057,-0.057655304,-1.995474361,1.460480896,1.632744072,3.093224968,-1.381647756,0.256778027,-1.124869729,0.814193971,0.814193971,0,-1.669310555,-0.591089166,-2.260399721,-0.519867987
Dillon Brooks,brookdi01,2020,3471,1610,-1.012094202,-1.248116178,-2.26021038,1.351551385,-0.622157645,0.729393739,-0.577208336,-1.18369769,-1.760906026,0.814090373,0.814090373,0,-0.590181599,-0.209319698,-0.799501297,0.204352188
Caris LeVert,leverca01,2020,1854,866,-0.438985979,-0.141137829,-0.580123808,-0.445053954,-1.825758991,-2.270812945,-0.421690877,-0.517912662,-0.939603539,0.803944277,0.803944277,0,-0.537194339,-0.581303654,-1.118497993,0.516862216
Garrison Mathews,mathega01,2020,437,202,3.459734624,0.225559928,3.685294552,3.574355422,4.990340747,8.564696168,3.673642906,1.305609553,4.979252458,0.801065272,0.801065272,0,3.336510143,-0.775716291,2.560793852,0.574667887
